19.0
25.79
25.0
23.0
20.0
16.4
16.14
17.58
17.95
17.3938
17.94
19.94
20.7
21.37
21.85
20.66
20.5
21.19
21.5
20.91
20.55
20.77
20.2
20.5
21.0
21.95
21.54
20.1
19.9
19.65
18.69
17.8
18.18
18.45
18.96
19.59
18.54
18.65
19.09
19.25
19.16
19.89
19.75
19.7
19.66
19.62
20.37
20.87
20.61
20.66
21.0
20.75
20.89
20.54
20.98
22.15
21.02
20.67
20.89
20.87
19.89
19.95
20.4
21.04
21.19
22.0
20.69
20.43
21.15
21.06
20.57
20.43
20.44
20.2
20.64
21.0
20.89
20.52
20.2
20.16
20.61
20.68
20.94
20.8
21.25
21.39
21.14
21.94
21.68
21.28
22.6
24.87
24.5
25.0
24.48
28.6
28.25
30.22
31.0
30.2
30.67
30.16
31.57
33.29
35.27
35.6
35.4122
33.74
35.87
34.01
32.01
31.35
30.49
32.48
32.51
32.05
31.64
30.29
28.67
30.0
31.34
31.64
31.8
32.25
31.26
28.02
25.85
27.03
27.7
26.57
26.84
26.66
26.48
26.83
28.0
28.17
28.59
27.01
26.96
26.15
25.48
25.27
24.03
23.12
23.53
24.65
24.71
24.74
24.88
24.05
24.31
24.16
23.82
23.44
23.26
23.78
24.13
23.26
23.25
23.64
23.01
23.1
24.63
23.33
22.88
22.18
21.78
22.81
23.74
24.05
23.82
24.48
24.48
24.93
24.6
24.66
24.44
23.85
23.82
22.2
22.86
23.24
23.19
23.05
22.73
22.11
22.14
22.43
22.7
23.3
24.11
26.55
27.45
26.83
25.9
26.99
26.85
27.58
26.47
25.08
25.13
24.87
25.65
25.13
25.26
25.7
25.85
26.7
26.66
26.93
27.07
27.69
27.6
27.38
26.78
27.2
26.9
27.0
28.24
28.2
27.07
28.0
27.99
27.0
26.1
27.03
28.26
27.62
27.02
26.9
28.82
29.54
29.69
30.0
28.52
29.95
29.1
28.94
28.44
27.43
27.52
28.07
28.54
28.44
27.67
26.87
26.29
26.24
27.37
27.2
27.64
27.73
27.79
28.5
28.5
29.07
29.02
29.14
29.14
29.89
28.4
28.37
28.43
28.53
27.79
27.34
27.58
28.0
28.91
28.7
29.01
28.31
28.5
27.6
27.8
28.67
28.69
27.5
26.51
24.99
23.1
24.15
25.44
24.04
25.6
26.62
26.13
26.39
25.0
23.86
23.11
21.93
23.1
23.87
22.71
24.22
24.5
24.8
24.66
23.66
22.5
23.39
23.58
23.37
22.735
23.01
24.25
24.58
24.78
24.95
25.98
25.95
25.64
25.49
26.52
26.0
26.0
25.72
24.8
24.95
23.29
24.03
25.37
26.98
27.31
27.51
27.25
27.63
28.0
27.86
27.3
28.02
27.44
27.4
27.87
28.23
28.19
28.34
28.5
29.5
28.39
29.0
30.0
31.46
31.64
31.37
30.87
30.94
31.9
33.0
32.92
33.48
34.5
33.64
32.44
31.76
31.76
31.55
32.0
32.49
32.5
32.57
32.83
33.53
34.2
34.63
30.84
30.54
30.44
30.57
29.5
28.67
28.79
28.09
28.05
27.91
27.6
28.0
27.66
28.99
28.59
28.49
28.94
28.21
27.76
27.2
27.0
27.44
27.62
28.48
28.4
26.62
26.69
27.19
26.9
26.81
26.63
27.27
28.07
28.5
29.49
29.9
29.07
29.72
30.41
31.1
31.8
31.6
32.0
32.26
31.55
31.74
33.1
33.5
33.99
34.87
34.5
33.86
34.23
33.41
33.64
33.81
33.51
34.4
34.35
33.25
33.12
33.11
33.2
34.69
36.51
36.0
35.28
34.9
35.26
34.98
34.94
34.97
34.26
35.59
37.16
37.78
38.19
37.52
37.33
36.7
35.27
35.1
34.1
33.15
33.24
33.77
33.94
33.41
32.43
32.09
32.75
33.14
32.86
31.82
32.07
32.96
33.6
33.27
33.13
33.5
33.91
32.2
31.96
32.5
30.3
32.97
32.49
31.92
30.26
29.58
29.3
28.37
27.58
30.1
30.56
31.25
30.16
30.01
31.08
30.07
28.53
28.03
27.84
28.2
